0.00244148 -0.183264 -0.0875881 0.623951 
0.00427259 -0.410321 0.215155 0.138096 
0.00656148 -0.290689 -0.189825 0.329295 
0.00106815 0.344859 -1.20319 0.321055 
0.00717185 1.00192 -1.9274 0.81225 
0.00381481 1.26881 -1.82394 0.492569 
0.00579852 0.230262 -0.906857 0.409864 
0.0019837 -0.961028 -0.0138859 0.398724 
0.00762963 -1.91046 0.530869 0.963469 
0.00183111 -2.11066 0.81286 0.357372 
0.00762963 -1.51387 0.999023 -0.528275 
0.00747703 0.0271615 0.651112 -2.15293 
0.00122074 1.64571 0.209052 -3.08664 
0.00671407 2.85333 0.353252 -3.58745 
-0.000762963 2.52968 1.10065 -2.78054 
0.00549333 1.55583 1.33061 -1.94632 
0.00427259 0.443129 0.963164 -0.821406 
0.00457778 -0.516373 0.534379 -0.805841 
0.00732444 -1.34709 0.312815 -0.65508 
0.00366222 -1.51494 0.0482192 -0.846583 
0.0061037 -1.51448 -0.0517289 -0.323038 
0.00885037 -0.942106 -0.285958 -0.106967 
0.00396741 -0.0791955 -0.605792 0.01648 
0.00396741 0.818812 -0.768609 -0.81637 
0.00579852 0.932951 -0.640278 -0.618915 
0.00259407 0.490127 -0.543077 0.154881 
0.00503555 -0.513627 -0.39903 1.47893 
0.00488296 -0.971404 -0.154118 1.90756 
0.0021363 -0.647755 0.184484 2.4868 
0.00686666 0.174566 -0.0547807 2.43965 
0.00061037 0.550554 -0.829188 2.20557 
0.00686666 0.827509 -1.58452 1.12827 
0.0126652 0.586718 -1.17313 0.433973 
0.00305185 -0.111087 0.318003 -0.973235 
0.00686666 -1.24638 1.68508 -1.76183 
0.00305185 -1.58895 1.55446 -1.75817 
0.00412 -0.735954 0.26017 -0.45671 
0.00350963 0.869625 -0.9682 -0.0566118 
0.00488296 1.60894 -1.27323 0.226753 
0.00396741 1.52974 -1.34159 0.190283 
0.00564592 0.698416 -1.33534 0.448317 
0.00381481 -0.0611896 -0.815912 -0.0810266 
0.00183111 -0.84521 0.489517 -0.277871 
0.0129704 -1.45985 1.65624 -1.22074 
-0.00061037 -1.83935 1.85934 -2.08167 
0.00656148 -0.92288 1.28956 -2.49474 
0.00488296 0.788598 1.11835 -1.19083 
0.00427259 2.17673 1.38997 0.0523392 
0.00671407 1.83294 1.47664 1.58879 
0.00427259 0.576495 0.91464 2.66564 
0.00518815 -0.413526 0.430006 3.57479 
0.00259407 -0.584277 0.312662 3.10831 
0.00366222 -0.931425 0.0756859 2.57668 
0.00259407 -1.15421 -0.655538 1.77862 
0.0122074 -1.2006 -1.02512 1.40843 
0.00412 -0.821253 -0.943022 0.748619 
0.00473037 -0.455336 -0.692923 0.995819 
0.00564592 0.290841 -0.644093 0.758232 
0.00183111 1.08173 -0.737175 0.478683 
0.00549333 1.53661 -0.757469 -0.565203 
0.00579852 0.730003 -0.274819 -1.4246 
0.00412 0.0886563 0.0817896 -2.42378 
0.00808741 0.476241 0.0677511 -2.18223 
0.000915555 1.12186 0.0589007 -1.56652 
0.00381481 0.348827 0.493789 -0.27192 
0.00915555 -0.790277 0.87817 0.098117 
0.0021363 -1.27842 1.14628 0.304422 
0.00488296 -1.0126 1.32618 -0.367595 
0.00381481 -0.962859 1.10843 -0.77868 
0.00549333 -0.401471 0.44969 -1.18686 
0.00412 0.178076 0.299234 -0.0279244 
0.00717185 0.388958 0.615711 1.34251 
0.00137333 0.705588 0.816523 2.47734 
0.00747703 1.69088 0.681478 2.16834 
0.0021363 1.44566 0.112918 1.73025 
0.00305185 0.0869778 -1.31428 0.314493 
0.01236 -1.12079 -2.26478 -1.21632 
0.00167852 -1.45619 -1.57476 -2.30811 
0.00625629 -1.74032 -0.311747 -0.995209 
0.00061037 -0.990783 0.146794 0.615253 
0.00427259 0.557421 0.309915 2.0806 
0.00381481 1.76046 0.330821 2.46529 
0.00686666 1.91977 -0.0518815 1.96463 
0.00427259 1.74322 -0.557573 -0.229804 
0.00579852 0.314035 -0.628834 -1.18534 
0.00427259 -1.3039 -0.717338 -1.01108 
0.00167852 -1.51677 -0.564135 -0.45671 
0.0117496 -0.389874 -0.0483718 -0.83224 
0.00396741 -0.148015 0.313883 -0.44557 
0.00625629 -0.61449 0.0762963 -0.451521 
0.00274667 -0.764794 0.0511185 -0.41673 
0.00579852 0.0553911 0.411237 -0.841395 
0.00381481 0.625782 0.540788 -0.631581 
0.0134281 1.11377 0.251167 -0.863979 
0.00305185 1.23371 0.104678 0.0373852 
0.00686666 0.909299 -0.0604266 0.975677 
0.00793481 0.0238044 -0.525834 1.08676 
0.00412 -0.445112 -1.06037 -0.662099 
0.00869778 -0.716269 -1.14643 -1.76901 
0.00442518 -0.789056 -0.944853 -1.91153 
0.00228889 -1.16932 -0.0550859 -0.931425 
0.000457778 -1.07562 1.08905 -0.764183 
0.00518815 -0.543535 1.58788 -1.03336 
-0.000762963 0.611591 0.896329 -2.50008 
0.00656148 1.59734 -0.440382 -3.11274 
0.00259407 1.78152 -1.30116 -2.94946 
0.00595111 0.360424 -0.630818 -1.50655 
0.00534074 -1.44475 0.922575 -0.0627155 
0.00671407 -2.24219 2.05649 1.8891 
0.00625629 -0.850398 1.92709 2.434 
0.00305185 1.17878 0.826441 1.99149 
0.00259407 2.43141 -0.636158 0.574053 
0.0019837 1.76534 -1.54286 0.189367 
0.00320444 -0.269021 -1.34205 0.28016 
0.00350963 -2.37281 -0.375683 0.776391 
0.00488296 -2.3011 0.0546281 0.61861 
0.00366222 -0.627308 -0.0790429 1.13544 
0.00518815 1.32054 -0.692465 1.47282 
0.0128178 2.12165 -1.55263 2.05725 
0.00305185 1.53325 -1.78442 1.79403 
0.00549333 -0.350352 -0.742515 1.23737 
0.0111393 -1.47526 0.453963 -0.128788 
0.00656148 -1.11393 1.07471 -0.810419 
0.00381481 0.415204 1.18656 -1.03839 
0.00412 1.77313 0.851772 0.246437 
0.00396741 2.05756 0.0759911 1.18351 
0.00442518 0.126041 -0.172277 1.02298 
0.00625629 -2.30033 0.204016 -0.870083 
0.00595111 -3.50169 0.345317 -2.20176 
0.00381481 -2.22831 -0.318613 -2.48878 
0.00747703 0.664235 -0.586108 -0.762963 
-0.00106815 3.15363 0.349132 0.461898 
0.0105289 2.67296 1.66097 0.528123 
0.00427259 0.154881 1.78411 -0.574358 
0.00320444 -2.04077 0.871303 -0.945463 
0.00732444 -1.81875 -0.261849 -1.14002 
0.00183111 -0.00839259 -1.22959 -0.254372 
0.00656148 1.98355 -1.72811 0.715354 
0.00305185 1.98492 -0.923338 1.84988 
0.00518815 0.295572 0.490127 1.78076 
0.00381481 -1.57537 1.51296 1.40568 
0.00534074 -2.06229 1.69332 0.470138 
0.00381481 -1.65883 1.02161 0.542009 
0.00976592 -0.724662 -0.353404 0.931883 
0.00473037 0.145573 -1.48228 1.29551 
0.0019837 1.55293 -1.96768 -0.215613 
0.00503555 2.46635 -1.47221 -1.2157 
0.00228889 1.62114 -0.0755333 -0.748772 
0.00640889 -1.0506 1.47679 1.27903 
0.00488296 -2.95511 1.90344 2.27744 
0.00305185 -2.83135 1.18549 2.3957 
0.00701926 -0.479904 0.132908 0.910825 
-0.00061037 2.44652 -0.49913 -0.452895 
0.00854518 3.73745 -0.746178 -1.09516 
0.00976592 2.01712 -0.725272 -0.0802637 
0.00381481 -0.519883 -0.661184 -0.0866726 
0.00778222 -2.24158 -0.304575 -0.848262 
0.0021363 -2.0603 0.0996429 -1.61367 
0.00473037 -0.62685 0.0804163 -0.32899 
0.00442518 0.715812 -0.213019 1.47511 
0.00366222 0.860012 -0.0520341 2.58217 
0.00473037 0.905637 0.318613 0.722068 
0.00366222 0.522477 0.742973 -2.13919 
0.00381481 -0.125431 1.10965 -3.9845 
0.00732444 -1.05777 1.07288 -2.63146 
0.00503555 -1.09714 0.326243 -0.0567644 
0.00183111 -0.224921 -0.25483 2.12409 
0.00686666 0.984069 -0.452132 2.02551 
0.00381481 0.996429 -0.456252 1.20777 
0.00534074 0.077517 -0.37965 -0.451216 
0.00732444 -0.883206 -0.144963 -1.31916 
0.0019837 -0.535142 0.0834681 -1.99377 
0.00686666 0.493789 0.546739 -1.49297 
0.000915555 1.48412 0.91174 -0.726493 
0.00305185 1.45543 0.789514 0.524766 
0.0105289 0.622578 0.254524 0.743889 
0.00381481 -0.731376 -0.210425 0.488907 
0.00488296 -1.23768 -0.590381 -0.493027 
0.00289926 -1.301 -0.731834 -0.549486 
0.00320444 -0.732749 -0.838801 -0.450453 
0.00518815 0.201727 -0.93997 0.369427 
0.00549333 1.02756 -0.889615 0.476394 
0.00534074 0.974609 -0.449995 0.349132 
0.00549333 0.663167 0.098117 -0.330668 
0.00320444 -0.15656 0.510727 0.0468459 
0.00244148 -0.710013 0.278024 0.533311 
0.0105289 -0.614185 -0.41673 1.13666 
0.00320444 0.466018 -0.768914 0.328532 
0.00381481 1.02313 -0.458998 -0.926237 
0.00671407 0.417951 -0.332194 -2.55165 
0.00061037 -0.987579 -0.609455 -2.73202 
0.00717185 -1.31581 -1.06952 -2.6278 
0.00350963 -0.675069 -1.3921 -2.07541 
0.00488296 0.32609 -1.24439 -1.72826 
0.00640889 0.534379 -0.47029 -0.604419 
0.00350963 0.446486 0.413221 -0.0677511 
0.00961333 0.12299 1.30055 0.273141 
0.00305185 0.0334178 1.76656 -0.355693 
0.00427259 -0.00717185 1.56621 -0.760826 
0.00473037 0.262307 0.872219 -0.898618 
0.0061037 0.0975066 0.271462 0.365001 
0.00412 -0.0383007 -0.187078 1.6129 
0.00824 -0.229194 -0.468001 3.26044 
0.0102237 -0.106204 -0.784326 3.91781 
0.00335704 -0.212867 -1.04038 3.63552 
0.00289926 -0.383923 -1.07837 2.09922 
0.00549333 -0.532548 -0.5974 0.801874 
0.00366222 0.0534074 0.00457778 -0.362102 
0.000762963 0.712607 0.385144 -0.18601 
0.00595111 0.96942 0.515152 -0.015717 
0.00335704 0.0424207 0.588092 0.397809 
0.00549333 -0.937223 0.404218 0.151067 
0.00259407 -1.20045 0.109561 0.169683 
0.000915555 -0.476089 -0.319681 -0.0839259 
0.00137333 -0.18952 -0.742363 0.317698 
0.00976592 -0.522782 -0.704062 0.0186163 
0.00686666 -1.09714 -0.0497452 -0.402692 
0.00427259 -0.770898 0.340587 -1.17237 
0.00518815 0.258034 0.413831 -0.617847 
0.00549333 1.64861 0.489364 0.411389 
0.0129704 2.24555 0.989715 1.48808 
0.00350963 1.85553 1.49068 0.821863 
0.00259407 0.225532 1.17359 -0.117496 
0.000457778 -1.07807 0.138707 -0.892819 
0.00473037 -1.34907 -0.391858 -0.236824 
0.00503555 -0.99353 -0.325327 0.176702 
0.00747703 -1.05976 -0.00167852 0.248573 
0.00762963 -0.662862 0.330668 -0.457015 
0.00503555 0.261391 0.592364 -0.606708 
0.00305185 1.38585 0.569781 -0.99704 
-0.000305185 1.77709 0.454421 -0.822626 
0.00137333 1.65227 0.224921 -0.538499 
0.00854518 1.04816 0.0881985 0.840175 
0.00503555 0.612507 -0.0212104 1.59902 
0.00503555 -0.25544 -0.0491348 1.80349 
0.00762963 -1.49251 -0.0701926 0.63921 
0.00656148 -2.93405 0.0289926 -0.290078 
0.00259407 -3.22047 -0.0383007 -1.18336 
0.00579852 -2.2927 -0.37019 -1.18168 
-0.000152593 -0.427717 -0.965148 -1.24363 
0.00518815 1.47053 -1.27827 -0.217444 
0.00137333 3.36528 -0.83224 0.847957 
0.00320444 4.05377 0.46144 1.85263 
0.00488296 3.13883 1.75146 1.63823 
0.013123 0.753197 2.25898 1.13346 
0.00396741 -1.52226 1.43498 -0.142521 
0.00534074 -2.84692 -0.312052 -0.655538 
0.00473037 -2.23334 -2.05237 -0.682546 
0.00183111 -1.0184 -2.61467 0.548875 
0.00762963 0.0341807 -1.7272 1.08356 
0.00320444 -0.0840785 0.164953 0.508744 
0.00396741 -0.85818 1.48366 -1.21403 
0.00289926 -0.792413 1.32038 -1.36982 
0.0061037 1.17954 0.0556963 -0.807215 
0.00473037 2.73858 -1.26698 0.0309763 
0.00350963 2.19153 -1.89627 -0.175481 
0.00656148 -0.35783 -1.41697 -0.330821 
0.00274667 -1.50899 -0.183111 -0.722373 
0.00656148 -0.768761 0.920743 0.0549333 
0.00366222 -0.326548 0.752281 0.708792 
0.00625629 -1.02695 -0.180517 1.28636 
0.00442518 -0.632344 -0.65981 0.811182 
0.00686666 0.660878 -0.594348 0.264595 
0.00473037 1.72231 -0.949278 -0.676748 
0.00122074 1.26225 -1.27216 -0.867336 
0.00137333 0.165868 -0.767846 -1.19129 
0.00442518 -1.19312 0.416425 -0.509201 
0.00366222 -1.89428 0.961333 0.0476089 
0.00457778 -1.46123 0.724967 0.329905 
0.0132756 0.193945 0.0950652 -0.287027 
0.0021363 1.73223 -0.460677 -0.594806 
0.00442518 2.41005 -0.486618 -1.39195 
0.00061037 1.0889 0.252388 -1.68386 
0.00457778 -0.414289 1.11362 -2.13034 
0.00427259 -0.815455 1.29139 -1.43071 
0.00396741 -0.261086 0.530717 -0.783868 
0.00686666 0.163579 -0.317087 -0.325938 
0.00381481 0.360729 -0.586566 -0.636464 
0.00808741 -0.528428 -0.169836 -0.592059 
0.00915555 -1.47755 0.570544 -0.840632 
-0.000915555 -1.451 1.20273 -0.33372 
0.0019837 0.177313 1.03122 -0.202795 
0.00473037 1.20182 0.172887 0.125736 
0.00457778 0.559862 -0.832392 -0.159307 
0.00427259 -1.00299 -1.20151 0.0262459 
0.00762963 -1.27949 -0.940733 0.803705 
0.00366222 -0.5356 -0.308847 2.94641 
0.00412 0.622883 0.339824 3.85968 
0.00350963 1.24805 0.728935 3.57601 
0.00518815 1.62282 0.49913 2.24677 
0.000305185 1.26102 -0.148167 1.58269 
0.00701926 0.495468 -0.732444 0.768761 
0.00442518 -0.236671 -0.6592 0.493027 
0.00534074 -0.558336 -0.122074 0.18891 
0.00839259 -1.25156 0.229194 0.421308 
0.00305185 -1.3657 0.0126652 -0.307016 
0.00381481 -0.607166 -0.418714 -1.05792 
0.00244148 0.608692 -0.877712 -2.1456 
0.00289926 0.844905 -0.778985 -1.81417 
0.00152593 0.261849 0.214545 -0.788293 
0.00976592 -0.856655 1.47847 0.668661 
0.00839259 -1.29124 1.72567 0.731376 
0.00396741 -0.766472 1.04999 -0.0402844 
0.00488296 0.720847 0.222175 -1.73788 
0.00320444 1.83706 -0.167241 -2.2074 
0.00534074 1.96631 -0.299844 -1.81356 
0.00503555 0.831324 -0.475936 -0.39964 
0.00625629 -0.278939 -0.696585 0.272073 
0.00900296 -0.89404 -0.332194 1.0683 
0.00427259 -0.6386 0.518052 1.60421 
0.00534074 -0.516526 1.10752 2.17292 
0.00305185 -0.107425 0.958586 1.42537 
0.00488296 0.485702 0.256508 0.437483 
0.00778222 0.655843 -0.44496 -0.757317 
0.00473037 -0.352489 -0.565966 -0.565355 
0.00350963 -1.40706 -0.425275 0.0744652 
0.00412 -1.74322 -0.198523 0.977966 
0.00427259 -0.759911 0.0178533 0.767388 
0.0111393 0.658284 0.256355 0.637989 
0.00473037 1.71499 0.219428 0.286874 
0.0019837 1.20228 0.0544755 0.831324 
0.00366222 -0.0465407 0.0645466 1.34434 
0.0019837 -0.897549 0.324259 1.98431 
0.0103763 -0.0852992 0.594195 1.2946 
0.00152593 1.07212 0.889309 0.806909 
0.00274667 1.07639 0.7622 0.133213 
0.00518815 -0.194861 0.183874 -0.270241 
0.00381481 -0.668966 -0.690329 -1.07776 
0.0100711 -0.141301 -1.3863 -0.931578 
0.00244148 0.865963 -1.29902 -0.559557 
0.0021363 0.966979 -0.356304 0.37019 
0.00579852 0.340129 0.386059 0.457778 
0.00183111 -0.822932 0.404828 -0.199591 
0.00640889 -1.32969 -0.341044 -1.9982 
0.00625629 -1.08661 -1.06525 -2.81182 
0.000457778 -0.449385 -1.20991 -2.95511 
0.00747703 -0.169836 -0.681326 -1.75817 
0.00167852 0.217139 0.011597 -0.490738 
0.0100711 0.360881 0.32548 0.348827 
0.00671407 0.766015 0.202643 -0.632801 
-0.00122074 0.766472 0.22187 -1.816 
0.00595111 0.314035 0.27131 -3.27433 
0.00564592 -0.496384 0.183416 -3.40648 
0.00259407 -0.566424 -0.00320444 -2.28919 
0.00289926 -0.0645466 0.324412 0.270547 
0.00656148 0.793634 1.23875 1.82867 
0.00549333 0.910062 1.8862 2.32444 
0.00732444 0.528581 1.33518 1.40599 
0.000457778 0.0019837 0.133213 0.501114 
0.00320444 0.0228889 -0.767693 -0.487533 
0.00854518 -0.466018 -0.951567 0.217597 
0.00122074 -0.946989 -0.822169 1.24622 
0.00686666 -0.676595 -0.467238 2.29942 
0.00305185 0.169988 -0.0300607 1.98355 
0.00473037 0.171056 0.226142 1.46214 
0.00625629 -0.0224311 0.144047 1.04541 
0.00274667 -0.31663 -0.150151 1.28224 
0.00412 -0.503098 -0.664083 0.603961 
0.00381481 -0.932951 -0.971252 -0.383312 
0.0061037 -0.85406 -0.934477 -1.88589 
0.00427259 -0.348064 -0.307321 -2.00095 
0.00518815 0.783715 0.267037 -1.53325 
0.00686666 1.29322 0.106662 -0.951262 
-0.000305185 1.22135 -0.29313 -1.87567 
0.00900296 0.903195 -0.139317 -2.39326 
0.00442518 0.478988 0.121921 -1.83706 
0.00305185 -0.612049 -0.036317 -0.0492874 
0.0061037 -1.19175 -0.359203 0.223243 
0.00381481 -1.35289 -0.158391 -0.455794 
0.00564592 -0.901212 0.266274 -1.38401 
0.00427259 -0.497604 0.444807 -0.666524 
0.00671407 -0.0619526 0.354625 0.492874 
0.00122074 0.302286 0.117954 1.80105 
0.00549333 0.909757 -0.280313 1.87628 
0.00518815 1.16398 -0.473495 1.79876 
0.000762963 1.26652 -0.357372 1.30741 
0.0111393 0.673849 -0.158086 1.73818 
0.0019837 -0.225227 -0.244453 2.17292 
0.00503555 -1.27659 -0.166784 2.46773 
0.0021363 -1.14261 0.380566 1.1539 
0.00503555 -0.318003 1.21845 -0.2884 
0.00412 0.467238 1.87033 -1.32679 
0.00671407 0.273141 1.73742 -0.790735 
0.00656148 0.0903348 0.534989 -0.218055 
0.00244148 0.620594 -0.698264 0.399182 
0.00808741 1.53356 -0.742515 0.291147 
-0.000457778 0.586718 0.339824 0.973846 
0.00488296 -1.27384 1.28254 1.6158 
0.00991852 -1.51021 1.41758 1.56865 
0.00396741 0.596026 0.560167 -0.625019 
0.00381481 1.98065 -0.466323 -2.45766 
0.00320444 1.57979 -0.747246 -3.0163 
0.00320444 -0.484634 -0.790277 -0.863369 
0.00457778 -2.85012 -1.31993 1.83584 
0.00625629 -3.47652 -1.20884 3.35337 
0.00671407 -1.12079 -0.127262 1.85568 
0.00350963 1.33534 0.734275 -0.509812 
0.00808741 2.18223 0.346843 -2.88797 
-0.00122074 1.57216 -0.48616 -3.53587 
0.00671407 0.603504 -0.923338 -2.5042 
0.0106815 -1.00192 -0.355083 0.154271 
0.00228889 -2.57561 0.973846 1.72933 
0.00686666 -2.80465 2.20328 2.54265 
0.00183111 -0.419019 1.93243 1.40294 
0.00518815 2.23655 0.0196844 -0.563982 
0.00289926 3.34864 -1.21723 -2.41676 
0.00640889 2.58797 -0.478225 -1.44551 
0.00427259 0.412305 0.312204 0.691702 
0.00808741 -2.11615 0.181433 2.56554 
0.00350963 -1.89398 0.66393 2.53151 
0.00289926 0.130314 1.74795 2.15293 
0.0112918 1.65197 1.42415 0.885037 
0.00167852 1.46397 -0.183416 0.220344 
0.00549333 -0.00305185 -1.40629 0.424818 
0.00534074 -1.82119 -1.22868 1.24744 
0.0021363 -1.82211 -0.483718 0.838038 
0.00381481 -0.440992 0.278939 0.397351 
0.00427259 1.03931 0.68392 -0.61449 
0.00320444 0.938444 0.686209 -1.10981 
0.00656148 0.132908 0.453047 -1.28025 
0.00534074 -0.0683615 0.0154118 -0.34608 
0.00366222 0.555437 -0.921354 -0.138401 
0.00671407 -0.13947 -1.60024 -0.715812 
0.00854518 -1.54302 -1.16886 -2.05008 
0.0021363 -2.21274 0.249794 -2.31147 
0.00534074 -1.43864 1.43712 -2.21412 
0.00518815 0.173345 1.24287 -1.32542 
0.00274667 2.08884 -0.0938444 -1.10599 
0.00717185 2.49702 -1.00024 -1.17161 
0.00183111 1.61428 -0.914029 -2.21366 
0.00473037 0.218207 -0.334483 -2.60308 
0.00381481 -0.761132 0.0961333 -2.23579 
0.00549333 -1.4127 0.436415 -0.545671 
0.00289926 -1.10538 0.483718 0.604877 
0.0111393 -0.611133 0.129093 1.39592 
0.00473037 0.166021 -0.262154 1.09134 
0.00167852 0.493179 -0.286264 0.778832 
0.00625629 0.395672 -0.488144 0.238044 
0.00152593 -0.0158696 -0.917844 0.720847 
0.00396741 0.340739 -0.979034 1.12125 
0.00564592 0.317698 -0.389264 1.64373 
0.00442518 -0.561998 0.16541 1.25416 
0.00335704 -1.51311 0.1854 1.32572 
0.00503555 -1.34861 -0.110782 1.18793 
0.00259407 -0.773186 -0.0909452 0.620899 
0.00427259 0.569323 0.133518 -0.593127 
0.0111393 2.03452 0.272225 -0.374462 
0.00549333 2.41661 0.14481 0.0221259 
0.00442518 1.02206 -0.11887 0.231941 
0.00686666 -0.414136 -0.301065 -0.698569 
0.00137333 -1.3918 -0.0573748 -0.99765 
0.00442518 -1.00131 0.289773 -0.790735 
0.00534074 -0.0645466 0.384075 -0.0987274 
0.00366222 0.351115 0.115818 -0.406964 
0.00488296 -0.276193 -0.158696 -0.724357 
0.00412 -0.622272 -0.143437 -1.03397 
0.00488296 -0.571001 0.240028 -0.474258 
0.00122074 0.242622 0.604419 -0.311594 
0.0126652 1.07654 0.418409 0.533464 
0.00289926 1.25599 -0.0401318 1.26881 
0.00503555 0.349132 -0.09064 1.78182 
0.00717185 -0.402692 0.137486 1.00116 
0.00350963 -0.92349 0.39552 0.269936 
0.00549333 -0.594195 0.541551 -0.755333 
0.00244148 0.308695 0.593738 -0.509812 
0.00579852 1.05243 0.520188 -0.00152593 
0.00183111 0.7799 0.556047 0.672018 
0.00762963 0.35844 0.501572 0.431684 
0.00183111 -0.635853 0.201575 0.731681 
0.00595111 -1.5096 -0.354472 1.11301 
0.0106815 -1.61931 -0.874966 1.76077 
0.00183111 -0.760369 -0.859401 1.52608 
0.0061037 -0.0656148 -0.0863674 1.38966 
0.00518815 0.794092 0.819117 0.647298 
0.00473037 1.47679 1.18931 0.0276193 
0.00686666 1.74795 0.708487 -1.33503 
0.00259407 1.17252 -0.05356 -1.64327 
0.00381481 0.409864 -0.424055 -0.5356 
0.00442518 -0.923948 -0.448927 1.83569 
